population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,107,Barbados,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,283.5315738579625,303.48813620773444,263.27120892152783
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,238.28676726335647,246.27208559158692,227.2692605148889
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,200.4785486712264,222.0761527002986,181.10156869979093
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,77.03516090176402,99.04047289669329,58.26118969088871
1,All Population,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,1029,Total cancers,3,Rate,2010,41.67655251548929,45.562824400172154,38.61586668953649
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,0.5249444175504726,0.6417757529024966,0.4033826122065203
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.0,0.0,0.0
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,41.2732848655192,67.62819329717342,24.035386842463105
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,45.9234017348358,54.729226526158016,34.01342426614748
1,All Population,1,Deaths,112,Grenada,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,113,Guyana,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,36.8589706608735,40.59061257209332,33.606774760875375
1,All Population,1,Deaths,113,Guyana,3,Both,22,All ages,345,Malaria,3,Rate,2019,5.394168853552506,8.698093438813338,2.5895295935088107
1,All Population,1,Deaths,114,Haiti,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,53.46194198996303,76.75577333016551,31.38672501685784
1,All Population,1,Deaths,114,Haiti,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,58.397044930809,74.17313621494282,47.1328789317105
1,All Population,1,Deaths,114,Haiti,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,54.96416452683833,71.52873117844932,41.31257132187673
1,All Population,1,Deaths,164,Nepal,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,31.61893701871925,42.11176679650311,23.41344457711102
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,6.827484512609498,7.574493853334323,6.131447885205262
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,0.7044319869708048,0.8383957092309514,0.5748484252841579
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,14.641636741611592,15.812215087073925,13.424027819610679
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,829.0010193879675,865.1309904158919,783.4324599709743
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,1029,Total cancers,3,Rate,2010,193.94338758394395,204.44397726755514,182.38585491605645
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,443.69334768291645,457.81927739000525,427.1997523119233
1,All Population,1,Deaths,38,Mongolia,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,146.45287850369513,161.05867556346834,133.22984746974316
1,All Population,1,Deaths,39,Tajikistan,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,37.448243359854416,42.821500019869916,33.09235543384348
1,All Population,1,Deaths,39,Tajikistan,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,10.723291058908059,13.356518496625307,7.413174222482769
1,All Population,1,Deaths,40,Turkmenistan,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,10.975911289227769,11.524535095662314,10.431231061461547
1,All Population,1,Deaths,41,Uzbekistan,3,Both,22,All ages,345,Malaria,3,Rate,2010,6.81403857925984e-11,7.076915750302884e-11,6.574943172295788e-11
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,5.726760400782174,11.338198744370336,3.3585255681666943
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,0.9571295223343927,1.4709195620730748,0.5824889608574041
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,15.640200404328901,20.25793102263806,11.355074620295994
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,218.64759994071818,248.08077711344222,186.9816102707496
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,1.418015307316616,1.8011089931790745,1.0811792028140645
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,0.05017614674075457,0.06292871264702925,0.0404153318931976
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,14.65289524801934,16.783885878058125,12.661067185512517
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,1029,Total cancers,3,Rate,2010,114.04512154456854,123.38874475535185,105.72212163060095
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,4.371847753503691,5.509025580421258,3.4949189161040817
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2010,0.18902087811031304,0.22739624377983994,0.14738697153783775
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2010,13.438247049020438,17.17130758290616,10.962019603076168
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,452.84834943444133,479.8221397205666,421.98751895009696
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,1029,Total cancers,3,Rate,2010,238.48365902511458,255.12076218183887,221.26823681434996
1,All Population,1,Deaths,45,Bulgaria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,932.3791202111745,957.8714443789672,888.0665982654839
1,All Population,1,Deaths,101,Canada,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,240.15676473940604,250.46278713967465,220.3832699240357
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,0.2510219443852108,0.29351087184336183,0.21687690073801627
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,1.922391831306381,1.9880686300376404,1.8473924164898556
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,261.8295653543773,281.2165330118601,228.29366688159885
1,All Population,1,Deaths,47,Czechia,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,286.164279809268,293.3902712805695,275.2007885177478
1,All Population,1,Deaths,10,Cambodia,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.21785801175546435,0.3451792247399377,0.09613994865691751
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,410,Neoplasms,3,Rate,2010,340.38020476184187,348.5310032865277,327.5552781300783
1,All Population,1,Deaths,45,Bulgaria,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,28.21535466466083,29.553749529973928,26.569779130425943
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,2.6864285206599017,3.919568939652665,1.6880430522932226
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,0.3818125865448826,0.578099965029259,0.26635918756939275
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,105.97211341928055,124.55959855770315,83.60500515007288
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,24.702192716869472,25.736623119628426,23.481412671245458
1,All Population,1,Deaths,216,Senegal,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,60.21513636008579,78.02558169110829,44.1111659088434
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,203.61644597003192,213.88791670115575,186.79618882802754
1,All Population,1,Deaths,216,Senegal,3,Both,22,All ages,345,Malaria,3,Rate,2005,74.09951770160063,128.3043835683868,36.95458409107491
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,39.3393858053399,45.52537796430442,31.728594131452454
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,71.3684231235583,80.53788368180685,63.119281521234875
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,73.2558413518283,98.28788078221629,52.52040482536644
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,61.2902931069761,78.179939781144,44.73579341796135
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.0,0.0,0.0
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,126.26909621719811,173.82513496111605,85.50820356016307
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,125.24906694141194,150.21627927708374,99.10286476442873
1,All Population,1,Deaths,147,Libya,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,184.14188544507775,206.5273916266434,158.29055306278377
1,All Population,1,Deaths,148,Morocco,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,39.5887892441077,47.358096049122096,33.71320749883547
1,All Population,1,Deaths,217,Sierra Leone,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,44.75521314575392,51.557476868787354,37.91118139090162
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,135.16378647996515,143.7702058163253,126.39276392707555
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,36.731746174863,55.04621364490581,24.879583993522886
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,140.58003034338194,168.61665839381828,113.30315050245277
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,86.6946005668812,105.53795625641321,71.11524045635679
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,58.814390377022335,66.02782745423931,52.16320972410261
1,All Population,1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2010,44.478287399977916,54.996036776604356,34.932125765142686
1,All Population,1,Deaths,6,China,3,Both,22,All ages,1029,Total cancers,3,Rate,2015,153.07655876608055,163.4929955040413,141.805757957016
1,All Population,1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,40.753112812163955,80.05670385780999,20.38053633205224
1,All Population,1,Deaths,7,Democratic People's Republic of Korea,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,2.0018773424240335,3.640661363740171,0.9680849999005742
1,All Population,1,Deaths,149,Palestine,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,40.371568989427196,43.55138336671776,36.78026828211123
1,All Population,1,Deaths,218,Togo,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,29.07574436988685,33.7004274568123,24.642474268345893
1,All Population,1,Deaths,149,Palestine,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,16.16777399542894,19.295245106811723,13.354981321423583
1,All Population,1,Deaths,106,Bahamas,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,44.34254229403172,49.46214507104841,39.187618537533545
1,All Population,1,Deaths,150,Oman,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,30.940390304649757,34.87994911403742,28.036756024924046
1,All Population,1,Deaths,150,Oman,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,15.84916609126331,20.257921411751365,12.032107152448233
1,All Population,1,Deaths,305,Bermuda,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,23.56147250674837,26.03209463229134,20.78215211060824
1,All Population,1,Deaths,305,Bermuda,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,259.0898568692989,273.27444201116106,241.7025754770348
1,All Population,1,Deaths,108,Belize,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,0.3674840787788814,0.43381318644113237,0.30889791383231546
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,3.0334750883771973,3.3030204113764667,2.7764569026576793
1,All Population,1,Deaths,151,Qatar,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,13.27999961689605,16.333756060429035,10.672768107311038
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,75.16374842660956,79.70336868648842,68.82789893794168
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,152,Saudi Arabia,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.005319573970703397,0.010517086482793122,0.0019610419694219977
1,All Population,1,Deaths,109,Cuba,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,235.89636591662858,243.7727046512413,225.0082325018671
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,2.7644025888466985,4.076287405367523,1.8417265058933756
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,7.794665256111636,9.125183099363948,6.501093501493456
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,39.85951728047077,53.58517946875669,28.37866943570918
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,301.65722163514374,336.9200237831041,267.608090518514
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,14.223935467223567,16.003510377366602,12.66764476144694
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,345,Malaria,3,Rate,2005,0.0,0.0,0.0
1,All Population,1,Deaths,110,Dominica,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,197.13507674056535,216.77895086496972,177.89104885387192
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,4.109645209284523,6.575371718101319,3.247278976006011
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,21.4462098997168,29.103673116025533,16.0315251878969
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,19.15013938083106,26.19934408863335,13.082864661015547
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,0.27992967312973466,0.6035026613568618,0.09070739604164516
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,20.35068292708809,27.301500077391847,14.69075249319079
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,233.1607467000177,261.46575862654703,215.13037400162338
1,All Population,1,Deaths,111,Dominican Republic,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,96.44868296799679,104.09858853019946,85.64239241739149
1,All Population,1,Deaths,154,Tunisia,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,104.6268191937547,120.1492488588197,91.96223821098066
1,All Population,1,Deaths,155,Türkiye,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,1.8745797403985358,2.456554541679164,1.4254512705230487
1,All Population,1,Deaths,155,Türkiye,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,0.13050033302632114,0.14873640352740902,0.11048037937445115
1,All Population,1,Deaths,112,Grenada,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,269.0177432433986,286.88120520116485,251.1590530138351
1,All Population,1,Deaths,155,Türkiye,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,196.14524957920548,214.76066252289132,175.52712162023292
1,All Population,1,Deaths,113,Guyana,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,79.43489242071553,84.42374416875869,75.141889446467
1,All Population,1,Deaths,155,Türkiye,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,99.10776739200264,106.9435267135382,89.02540588964729
1,All Population,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,40.28847027901947,58.938373611175884,22.8382387954396
1,All Population,1,Deaths,114,Haiti,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,73.07286337733393,84.21180984421044,63.17718138772873
1,All Population,1,Deaths,114,Haiti,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,28.009213613567113,41.7423835690512,19.84596203849239
1,All Population,1,Deaths,157,Yemen,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,31.87166116120686,37.82833399178886,25.566311394576342
1,All Population,1,Deaths,413,Tokelau,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,35.91580741851855,50.910669674672775,23.58400128764438
1,All Population,1,Deaths,413,Tokelau,3,Both,22,All ages,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,All Population,1,Deaths,115,Jamaica,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,150.2047050775207,158.56350361603475,141.42612089424358
1,All Population,1,Deaths,186,Seychelles,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2010,228.78535088873397,248.84274650608367,207.6343411259338
1,All Population,1,Deaths,8,Taiwan,3,Both,22,All ages,1029,Total cancers,3,Rate,2010,201.92897731638334,207.5466614711623,193.55356545393232
1,All Population,1,Deaths,149,Palestine,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,46.71045996293226,49.46994521736679,42.62275920209109
1,All Population,1,Deaths,129,Honduras,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,8.410652620323457,12.854044361137445,5.178823830456934
1,All Population,1,Deaths,129,Honduras,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,3.3067842231289837,3.870810463320914,2.694127401844243
1,All Population,1,Deaths,129,Honduras,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,14.703234613075926,18.800273520710487,11.19783596101539
1,All Population,1,Deaths,71,Australia,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.0,0.0,0.0
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,316.5265530420113,331.47386311643845,290.4231882899761
1,All Population,1,Deaths,214,Nigeria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2015,30.558923656339296,44.013094050418175,21.992879308890558
1,All Population,1,Deaths,214,Nigeria,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2015,34.85818854180974,41.17499503718896,29.241132904591094
1,All Population,1,Deaths,214,Nigeria,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2015,93.6546381256376,122.88350935079637,67.32875997659323
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,1.103858692886136,1.6281230525224835,0.7566216380985258
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,0.22062759441856966,0.2776667928971437,0.16207350632096038
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,14.744504834217885,19.879165816459963,10.682445317965199
1,All Population,1,Deaths,178,Eritrea,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2015,20.892360029680788,29.187685598693797,14.736886703489475
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,29.397417378402245,32.733923105847914,24.74555735336237
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,227.17128946337377,247.02143558413624,201.04423515594775
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,1.4319223978723317,1.6201992295917684,1.2792662464373237
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,0.3640409466532384,0.38513322508253156,0.34283939296219595
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,1029,Total cancers,3,Rate,2010,275.5439056131679,283.0263699211601,262.90985462133307
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,420.5863577315049,443.3349579352528,383.1496670837211
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,309.28464143165763,320.00938395147585,292.71990442885647
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,712.8708660307761,737.7500238238123,668.1385906961938
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,172.16910411706436,181.20506622156935,156.6666644529268
1,All Population,1,Deaths,123,Peru,3,Both,22,All ages,345,Malaria,3,Rate,2010,0.021092134763405608,0.04468826729988775,0.008393556202037012
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,308.1001215958265,325.80949099250097,290.1402030637694
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,124.57905613466728,129.25874756765455,116.86296993926729
1,All Population,1,Deaths,54,Slovakia,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,269.27849776025084,279.9426102841968,252.6749128689548
1,All Population,1,Deaths,54,Slovakia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,15.989086760112125,19.11287626526006,13.559660561906798
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,181.88277510426457,198.61203249327608,166.75849365564395
1,All Population,1,Deaths,55,Slovenia,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,306.235456881472,319.41585689182455,283.1198439232216
1,All Population,1,Deaths,55,Slovenia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,21.394738474641066,23.364620682298586,19.31293754915366
1,All Population,1,Deaths,57,Belarus,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,51.00413587716584,61.88192005199965,41.085563390176844
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,2.6310099431699103,2.954081722996176,2.3413561156432885
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,15.463284457872648,23.12261114117898,8.99086143551464
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,17.293356112302003,18.841125372000924,15.801036290910359
1,All Population,1,Deaths,58,Estonia,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,59,Latvia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,2.7283840435940125,3.1523566766898,2.3553070895669896
1,All Population,1,Deaths,59,Latvia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,6.299257086218369,6.7490591496575085,5.720685270942654
1,All Population,1,Deaths,59,Latvia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,18.127454657559483,19.660631039088877,16.662851053621267
1,All Population,1,Deaths,59,Latvia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,746.5950369692439,779.1382661205141,687.490888546052
1,All Population,1,Deaths,140,Bahrain,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2019,38.673159328727515,45.34235987703062,31.71012198254698
1,All Population,1,Deaths,59,Latvia,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,300.2375150007613,309.4204158201053,286.4321425218578
1,All Population,1,Deaths,60,Lithuania,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,4.326931569666867,4.713959830771385,3.9761862408421966
1,All Population,1,Deaths,60,Lithuania,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,3.046828289533256,3.2724388787946324,2.7829673895867804
1,All Population,1,Deaths,60,Lithuania,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,749.3973915578822,780.1301373009953,687.2265727956045
1,All Population,1,Deaths,141,Egypt,3,Both,22,All ages,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,14.01096565729296,17.55127910959781,11.039628768284453
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,22,All ages,345,Malaria,3,Rate,2019,1.836084704562531e-05,6.312022331661777e-05,2.0779550335350244e-08
1,All Population,1,Deaths,143,Iraq,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,2.592667417373827,3.401959049757883,1.7497445569119126
1,All Population,1,Deaths,143,Iraq,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,0.3851148819146178,0.46690118418073434,0.3179710148773733
1,All Population,1,Deaths,143,Iraq,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2019,11.710914058068406,14.847478257472597,9.127392857059116
1,All Population,1,Deaths,143,Iraq,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,180.81173872563258,201.48087971300754,161.34215330024585
1,All Population,1,Deaths,60,Lithuania,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,301.3076153646394,309.8718251798099,288.5411560272363
1,All Population,1,Deaths,143,Iraq,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,72.4854638370407,80.58088452303232,65.33470615333967
1,All Population,1,Deaths,144,Jordan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,0.3204268937887582,0.46755850035320035,0.22160937887781643
1,All Population,1,Deaths,144,Jordan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2019,0.22217022851175605,0.254876747168551,0.18703099103115575
1,All Population,1,Deaths,144,Jordan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,113.24435619944012,121.30837890956313,104.5838912359281
1,All Population,1,Deaths,144,Jordan,3,Both,22,All ages,1029,Total cancers,3,Rate,2019,55.991175389781816,60.567578769651455,51.03676951525492
1,All Population,1,Deaths,145,Kuwait,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,76.83982664379347,79.87050001607307,73.02869895514982
1,All Population,1,Deaths,61,Republic of Moldova,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2019,580.3910139694125,608.9722620697129,536.1526925462592
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,213.93987719517202,220.08569060849928,205.4250925795175
1,All Population,1,Deaths,146,Lebanon,3,Both,22,All ages,410,Neoplasms,3,Rate,2019,132.14994457032023,142.4296389814616,121.45665835743564
1,All Population,1,Deaths,190,Uganda,3,Both,22,All ages,345,Malaria,3,Rate,2010,123.1391225141177,183.69591793699018,73.11278995979573
